Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Amyl Therapeutics,https://www.crunchbase.com/funding_round/amyl-therapeutics-series-a--57053065,Amyl Therapeutics,https://www.crunchbase.com/organization/amyl-therapeutics,Series A,"Liège, Liege, Belgium, Europe",8600000,EUR,10432525,2021-06-03,Early Stage Venture,,,,Yes,Amyl Therapeutics is a preclinical stage biotechnology company.,"Biotechnology, Health Care, Life Science, Medical",,https://www.amyltx.com,$100M to $500M,29700000,EUR,34393625,Early Stage Venture,4,Meusinvest (Noshaq),"6K Venture Capital, Ifoghas Investments, Kenneth Buckfire, Meusinvest (Noshaq), Mérieux Equity Partners, Sambrinvest, Smedvig",7,4,"487,808"
Debt Financing - Imcyse,https://www.crunchbase.com/funding_round/imcyse-debt-financing--ae45d60e,Imcyse,https://www.crunchbase.com/organization/imcyse,Debt Financing,"Liège, Liege, Belgium, Europe",2000000,EUR,2239599,2019-06-18,,,,,No,"Developing disease specific immune therapies to treat severe, chronic auto-immune, inflammatory, allergic, infectious diseases and tumors.","Biotechnology, Pharmaceutical, Therapeutics",,http://www.imcyse.com/,$1M to $10M,55900000,EUR,64404622,Early Stage Venture,4,Belfius Bank,Belfius Bank,1,,"488,220"
Venture Round - FABPulous,https://www.crunchbase.com/funding_round/fabpulous-series-unknown--bcbab4d1,FABPulous,https://www.crunchbase.com/organization/fabpulous,Venture - Series Unknown,"Maastricht, Limburg, The Netherlands, Europe",,,,2017-10-17,,,,,Yes,FABPulous is an innovative healthcare company which develops and markets solutions for diagnostics in primary care and emergency medicine.,"Biotechnology, Health Care, Medical, Primary and Urgent Care",,http://www.fabpulous.com,,3433750,EUR,3799685,,4,Health Innovation Fund,Health Innovation Fund,1,1,"488,301"
Seed Round - Kanopy Technologies,https://www.crunchbase.com/funding_round/kanopy-technologies-seed--fdc029f8,Kanopy Technologies,https://www.crunchbase.com/organization/kanopy-technologies,Seed,"Seraing, Liege, Belgium, Europe",,,,2016-02-01,Seed,,,,Yes,Kanopy Technologies produces a plant monitor that displays plant watering needs through its base and mobile app.,"Information Technology, Mining Technology, Organic",,http://kanopy25.com/,,,,,Seed,1,,The Faktory Fund,1,,"489,783"
Seed Round - Playground-HLO,https://www.crunchbase.com/funding_round/playground-hlo-seed--57c16f56,Playground-HLO,https://www.crunchbase.com/organization/playground-hlo,Seed,"Verviers, Liege, Belgium, Europe",,,,2018-03-01,Seed,,,,Yes,Playground-HLO is a Music Platform.,"Apps, Music",,https://getplayground.com,,,,,Seed,2,,The Refiners,1,,"294,941"
Seed Round - Hammer-IMS,https://www.crunchbase.com/funding_round/hammer-ims-seed--82b2ca40,Hammer-IMS,https://www.crunchbase.com/organization/hammer-ims,Seed,"Hasselt, Limburg, Belgium, Europe",800000,EUR,898069,2016-09-28,Seed,,,,Yes,Hammer-IMS is a high-tech company in the field of industrial sensing and supplies contactless measurement,Industrial Automation,,https://www.hammer-ims.com/,$10M to $50M,800000,EUR,898069,Seed,1,,Limburgse Reconversie Maatschappij,1,,"295,129"
Seed Round - Musimap,https://www.crunchbase.com/funding_round/musimap-seed--93924986,Musimap,https://www.crunchbase.com/organization/musimap,Seed,"Liège, Liege, Belgium, Europe",,,,2016-01-01,Seed,,,,Yes,Musimap emulates the complex emotional interaction that humans have with music.,"Artificial Intelligence (AI), B2B, Music",,https://www.musimap.com/,Less than $1M,700000,EUR,830375,M&A,3,LeanSquare,LeanSquare,1,1,"448,366"
Venture Round - Dim3,https://www.crunchbase.com/funding_round/dim3-series-unknown--93456696,Dim3,https://www.crunchbase.com/organization/dim3,Venture - Series Unknown,"Beaufays, Liege, Belgium, Europe",4000000,EUR,4713463,2017-09-26,,,,,Yes,DIM3 develops and markets innovative clinical expert platforms and medical devices.,"Health Care, Medical, Medical Device",,http://www.dim3.com,Less than $1M,4000000,EUR,4713463,,1,Newton Biocapital,"LeanSquare, Newton Biocapital, S.R.I.W., Spinventure",4,,"491,678"
Post-IPO Debt - Mithra Pharmaceuticals SA,https://www.crunchbase.com/funding_round/mithra-pharmaceuticals-sa-post-ipo-debt--1e01c26d,Mithra Pharmaceuticals SA,https://www.crunchbase.com/organization/mithra-pharmaceuticals-sa,Post-IPO Debt,"Liège, Liege, Belgium, Europe",87500000,EUR,89235633,2022-08-08,,,,,No,Mithra Pharmaceuticals SA specializes in the development of women's health care products.,"Biotechnology, Health Care, Pharmaceutical",,https://www.mithra.com/en/,$10M to $50M,182681087,USD,182681087,IPO,6,"Highbridge Capital Management, Whitebox Advisors","Highbridge Capital Management, Whitebox Advisors",2,,"299,528"
Seed Round - SteelTrace,https://www.crunchbase.com/funding_round/steeltrace-seed--5b02a7ac,SteelTrace,https://www.crunchbase.com/organization/steeltrace,Seed,"Maastricht, Limburg, The Netherlands, Europe",250000,EUR,280788,2019-07-06,Seed,,,,Yes,"Digital platform that enables transparency, traceability and efficiency to the supply chain of steel for the petrochemical industry.","Chemical, Manufacturing",,https://steeltrace.co,,250000,EUR,280788,Seed,1,,,,,"628,326"
Grant - Imcyse,https://www.crunchbase.com/funding_round/imcyse-grant--de4bb8ad,Imcyse,https://www.crunchbase.com/organization/imcyse,Grant,"Liège, Liege, Belgium, Europe",4600000,EUR,5151078,2019-06-18,,,,,No,"Developing disease specific immune therapies to treat severe, chronic auto-immune, inflammatory, allergic, infectious diseases and tumors.","Biotechnology, Pharmaceutical, Therapeutics",,http://www.imcyse.com/,$1M to $10M,55900000,EUR,64404622,Early Stage Venture,4,WING by Digital Wallonia,WING by Digital Wallonia,1,,"628,920"
Angel Round - NextGenics,https://www.crunchbase.com/funding_round/nextgenics-angel--1d6d0c1d,NextGenics,https://www.crunchbase.com/organization/nextgenics,Angel,"Hasselt, Limburg, Belgium, Europe",55000,EUR,62080,2021-12-21,Seed,,,,Yes,Nextgen healthtech venture focussing on making healthcare understandable,"Electronics, Health Care, Internet of Things, Medical, Sensor, Smart Home, Software, Wearables",,http://nextgenics.co,Less than $1M,286000,EUR,329926,Seed,4,,,,,"500,772"
Angel Round - VicThorious,https://www.crunchbase.com/funding_round/victhorious-angel--af02b68c,VicThorious,https://www.crunchbase.com/organization/victhorious,Angel,"Hasselt, Limburg, Belgium, Europe",100000,EUR,113801,2016-03-31,Seed,,,,Yes,VicThorious is an intelligent multi-cloud platform for enterprise applications.,"Analytics, E-Commerce, Information Technology, Infrastructure, Internet, Language Learning, SaaS, Software",,http://www.victhorious.com,Less than $1M,944000,EUR,1029283,Seed,5,,,,,"501,483"
Seed Round - AlterEyes,https://www.crunchbase.com/funding_round/altereyes-seed--78ddf8b9,AlterEyes,https://www.crunchbase.com/organization/altereyes,Seed,"Hasselt, Limburg, Belgium, Europe",400000,EUR,452612,2019-03-25,Seed,2100000,EUR,2376211,Yes,"AlterEyes is an XR Venture Studio scaling ideas to marketable augmented, virtual and metaverse applications or solutions","Augmented Reality, Corporate Training, Digital Entertainment, Information Technology, Location Based Services, Metaverse, Training, Virtual Reality",,https://altereyes.com,Less than $1M,700002,EUR,789819,Seed,2,,,,,"302,394"
Seed Round - Osimis,https://www.crunchbase.com/funding_round/osimis-seed--d3247bac,Osimis,https://www.crunchbase.com/organization/osimis,Seed,"Seraing, Liege, Belgium, Europe",,,,2016-06-01,Seed,,,,Yes,Osimis services help medical specialists and industrials.,"Consulting, Health Care, Legal",,http://www.osimis.io/,$1M to $10M,2300000,EUR,2586295,,2,"Caring Entrepreneurship Fund, WING by Digital Wallonia","Caring Entrepreneurship Fund, WING by Digital Wallonia",2,,"302,802"
Grant - Desolenator,https://www.crunchbase.com/funding_round/desolenator-grant--26a3d8b3,Desolenator,https://www.crunchbase.com/organization/desolenator,Grant,"Maastricht, Limburg, The Netherlands, Europe",,,,2016-03-01,,,,,No,"An evolution in water purification, powered by the photons of the sun.","CleanTech, Renewable Energy, Water, Water Purification",,https://www.desolenator.com/,$1B to $10B,,,,,6,EASME,EASME,1,,"503,328"
Series A - Paztir,https://www.crunchbase.com/funding_round/paztir-series-a--a19fee02,Paztir,https://www.crunchbase.com/organization/paztir,Series A,"Maastricht, Limburg, The Netherlands, Europe",,,,2019-07-17,Early Stage Venture,,,,Yes,"Paztir automates bike and box locks, tracks, and manages access, helping you save up to 30 minutes daily per bike.","Automotive, Security",,http://www.paztir.com/,,,,,Early Stage Venture,3,,"NV Industriebank LIOF, VenturesOne",2,,"503,948"
Seed Round - FibriCheck,https://www.crunchbase.com/funding_round/fibricheck-seed--4ab872b0,FibriCheck,https://www.crunchbase.com/organization/fibricheck,Seed,"Limburg, Liege, Belgium, Europe",,,,2017-05-03,Seed,,,,Yes,FibriCheck is a medically certified screening,"Apps, Information Technology, Medical, Mobile, Software",,https://www.fibricheck.com/,$1M to $10M,12751675,USD,12751675,,6,Volta Ventures,Volta Ventures,1,1,"630,654"
Venture Round - Osimis,https://www.crunchbase.com/funding_round/osimis-series-unknown--fac2d2df,Osimis,https://www.crunchbase.com/organization/osimis,Venture - Series Unknown,"Seraing, Liege, Belgium, Europe",2300000,EUR,2586295,2019-04-03,,,,,Yes,Osimis services help medical specialists and industrials.,"Consulting, Health Care, Legal",,http://www.osimis.io/,$1M to $10M,2300000,EUR,2586295,,2,,WING by Digital Wallonia,1,,"305,375"
Angel Round - VicThorious,https://www.crunchbase.com/funding_round/victhorious-angel--34b66fb8,VicThorious,https://www.crunchbase.com/organization/victhorious,Angel,"Hasselt, Limburg, Belgium, Europe",335000,EUR,352738,2017-01-01,Seed,,,,Yes,VicThorious is an intelligent multi-cloud platform for enterprise applications.,"Analytics, E-Commerce, Information Technology, Infrastructure, Internet, Language Learning, SaaS, Software",,http://www.victhorious.com,Less than $1M,944000,EUR,1029283,Seed,5,,,,,"634,101"
Grant - Amyl Therapeutics,https://www.crunchbase.com/funding_round/amyl-therapeutics-grant--de22559a,Amyl Therapeutics,https://www.crunchbase.com/organization/amyl-therapeutics,Grant,"Liège, Liege, Belgium, Europe",9700000,EUR,11766918,2021-06-03,,,,,No,Amyl Therapeutics is a preclinical stage biotechnology company.,"Biotechnology, Health Care, Life Science, Medical",,https://www.amyltx.com,$100M to $500M,29700000,EUR,34393625,Early Stage Venture,4,"Directorate General operational for Economy, Employment and Research","Directorate General operational for Economy, Employment and Research",1,,"634,940"
Non Equity Assistance - Epihunter,https://www.crunchbase.com/funding_round/epihunter-non-equity-assistance--86355527,Epihunter,https://www.crunchbase.com/organization/epihunter,Non-equity Assistance,"Hasselt, Limburg, Belgium, Europe",,,,2018-12-13,,,,,No,Epihunter builds digital solutions to help normalize the daily life of people with epilepsy. ,"Health Care, Information Services, Information Technology, Medical, Software",,https://www.epihunter.com/,Less than $1M,200000,USD,200000,Seed,3,,MassChallenge,1,,"636,971"
Venture Round - Andaman7,https://www.crunchbase.com/funding_round/andaman7-series-unknown--b0c55baa,Andaman7,https://www.crunchbase.com/organization/andaman7,Venture - Series Unknown,"Boncelles, Liege, Belgium, Europe",850000,EUR,1003750,2017-10-01,,4000000,EUR,4723532,Yes,"Andaman7: a modern ePRO platform, RWE, virtual clinical studies, siteless trials... all that with a connected PHR for patients !","Biotechnology, Clinical Trials, Health Care, Home Health Care, Information Technology, Medical Device, mHealth, Outpatient Care",,https://www.andaman7.com,$1M to $10M,2628798,USD,2628798,,3,,,,,"313,524"
Seed Round - Epify,https://www.crunchbase.com/funding_round/epify-seed--7eb6af5c,Epify,https://www.crunchbase.com/organization/epify,Seed,"Maastricht, Limburg, The Netherlands, Europe",500000,EUR,546144,2019-09-26,Seed,,,,Yes,Epify is a collaboration between Maastricht University and the bioinformatics group of Ghent University.,"Apps, Biotechnology, Health Care, Information Technology",,https://epify.nl/,Less than $1M,500000,EUR,546144,Seed,1,,,,,"314,460"
Seed Round - Cytomine,https://www.crunchbase.com/funding_round/cytomine-seed--a0e1d488,Cytomine,https://www.crunchbase.com/organization/cytomine,Seed,"Seraing, Liege, Belgium, Europe",,,,2018-04-26,Seed,,,,Yes,Cytomine SCRL FS is a cooperative with a social purpose.,"Computer, Software",,https://cytomine.coop/,,,,,Seed,1,Caring Entrepreneurship Fund,Caring Entrepreneurship Fund,1,,"314,606"
Pre Seed Round - PlayTreks,https://www.crunchbase.com/funding_round/playtreks-pre-seed--1f8e71e4,PlayTreks,https://www.crunchbase.com/organization/playtreks,Pre-Seed,"Hasselt, Limburg, Belgium, Europe",165000,EUR,194230,2021-07-23,Seed,2000000,EUR,2354301,Yes,"Combination of #web2 and #web3, Unlimited music meta data, music distribution, radio airplay, blockchain marketplace, copyright, NFT's.","Blockchain, Cryptocurrency, Marketplace, Music, Non-Fungible Token (NFT), Web3",,https://playtreks.com,Less than $1M,700000,EUR,802199,Seed,5,,,,,"486,320"
Seed Round - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-seed--3c8a6b0f,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2017-12-08,Seed,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,,"Beyond Impact, Blue Horizon Corporation",2,,"640,319"
Convertible Note - Small Teaser,https://www.crunchbase.com/funding_round/small-teaser-convertible-note--9aedffd8,Small Teaser,https://www.crunchbase.com/organization/small-teaser,Convertible Note,"Hasselt, Limburg, Belgium, Europe",,,,2016-03-13,,,,,No,Small Teaser is a blog that allows visitors to write content and potentially earn money.,"Content, Digital Media, Publishing",,http://www.smallteaser.com,Less than $1M,850000,EUR,967351,Early Stage Venture,3,,,,,"640,774"
Seed Round - UgenTec,https://www.crunchbase.com/funding_round/ugentec-seed--80aef45d,UgenTec,https://www.crunchbase.com/organization/ugentec,Seed,"Hasselt, Limburg, Belgium, Europe",2150000,EUR,2302420,2016-11-16,Seed,,,,Yes,UgenTec delivers an independent diagnostic platform to help molecular labs with their DNA (PCR) analyses.,"Biotechnology, Hospital, Medical",,http://ugentec.com,$10M to $50M,11150000,EUR,13138586,Early Stage Venture,5,,,,,"507,472"
Seed Round - Paztir,https://www.crunchbase.com/funding_round/paztir-seed--1368310c,Paztir,https://www.crunchbase.com/organization/paztir,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2019-01-01,Seed,,,,Yes,"Paztir automates bike and box locks, tracks, and manages access, helping you save up to 30 minutes daily per bike.","Automotive, Security",,http://www.paztir.com/,,,,,Early Stage Venture,3,,Unknown Group,1,,"643,794"
Venture Round - Ampacimon,https://www.crunchbase.com/funding_round/ampacimon-series-unknown--c1277da7,Ampacimon,https://www.crunchbase.com/organization/ampacimon,Venture - Series Unknown,"Angleur, Liege, Belgium, Europe",4000000,EUR,4736031,2020-08-26,,,,,Yes,Ampacimon develops dynamic line rating systems for transmission and distribution systems operators.,"Electrical Distribution, Intelligent Systems, Renewable Energy",,http://www.ampacimon.com/,Less than $1M,14000000,EUR,15290188,Late Stage Venture,2,Korys,"Creos Luxembourg, Gesval, Korys, Meusinvest (Noshaq)",4,2,"530,509"
Seed Round - data fellas,https://www.crunchbase.com/funding_round/data-fellas-seed--b8918bcd,data fellas,https://www.crunchbase.com/organization/data-fellas,Seed,"Liège, Liege, Belgium, Europe",,,,2016-05-01,Seed,6000000,USD,6000000,Yes,data fellas,"Analytics, Big Data, Geospatial",,http://data-fellas.guru,Less than $1M,,,,Seed,1,,Alchemist Accelerator,1,1,"648,191"
Seed Round - Smartnodes,https://www.crunchbase.com/funding_round/smartnodes-seed--a9fd1f87,Smartnodes,https://www.crunchbase.com/organization/smartnodes,Seed,"Liège, Liege, Belgium, Europe",2000000,EUR,2171645,2016-01-01,Seed,,,,Yes,Innovative Control for Outdoor Lighting,"Computer, Energy Efficiency, Energy Management, Manufacturing, Software",,https://www.smartnodes.be/,Less than $1M,2000000,EUR,2171645,M&A,1,,Qbic Fund,1,,"651,665"
Seed Round - BDM Reco,https://www.crunchbase.com/funding_round/bdm-reco-seed--bf4fd526,BDM Reco,https://www.crunchbase.com/organization/bdm-reco,Seed,"Seraing, Liege, Belgium, Europe",,,,2017-01-01,Seed,,,,Yes,BDM Reco is a data science company developing a real time content and user recommendation engine.,"Computer, Software",,https://bdmreco.io/,,,,,Seed,1,,The Faktory Fund,1,,"656,458"
Non Equity Assistance - Desolenator,https://www.crunchbase.com/funding_round/desolenator-non-equity-assistance--7db1304e,Desolenator,https://www.crunchbase.com/organization/desolenator,Non-equity Assistance,"Maastricht, Limburg, The Netherlands, Europe",,,,2017-01-04,,,,,No,"An evolution in water purification, powered by the photons of the sun.","CleanTech, Renewable Energy, Water, Water Purification",,https://www.desolenator.com/,$1B to $10B,,,,,6,,Pitch@Palace,1,,"657,371"
Seed Round - Preesale,https://www.crunchbase.com/funding_round/preesale-2-seed--258b18af,Preesale,https://www.crunchbase.com/organization/preesale-2,Seed,"Liège, Liege, Belgium, Europe",200000,USD,200000,2016-07-01,Seed,3000000,USD,3000000,Yes,Preesale allows event organizers to sell more tickets and automatically access their cash flows before their event.,"Events, Internet, Ticketing",,https://preesale.com,Less than $1M,300000,USD,300000,Seed,2,,"Cox Enterprises, LeanSquare, Meusinvest (Noshaq), Techstars",4,,"659,356"
Series A - Made & More,https://www.crunchbase.com/funding_round/made-more-series-a--3ebcd521,Made & More,https://www.crunchbase.com/organization/made-more,Series A,"Liège, Liege, Belgium, Europe",225368,EUR,257106,2016-04-11,Early Stage Venture,,,,Yes,Sustainable fashion brands online for conscious consumers. Shop stories behind products.,"E-Commerce, Fashion, Online Portals, Retail",,http://www.madeandmore.com,$1M to $10M,225368,EUR,257106,Early Stage Venture,1,,"LeanSquare, Spreds",2,,"533,500"
Seed Round - Epihunter,https://www.crunchbase.com/funding_round/epihunter-seed--8aabeaf5,Epihunter,https://www.crunchbase.com/organization/epihunter,Seed,"Hasselt, Limburg, Belgium, Europe",,,,2017-04-26,Seed,,,,Yes,Epihunter builds digital solutions to help normalize the daily life of people with epilepsy. ,"Health Care, Information Services, Information Technology, Medical, Software",,https://www.epihunter.com/,Less than $1M,200000,USD,200000,Seed,3,The CoFoundry,The CoFoundry,1,,"539,904"
Seed Round - Yoga Room,https://www.crunchbase.com/funding_round/yoga-room-seed--ee6267d3,Yoga Room,https://www.crunchbase.com/organization/yoga-room,Seed,"Saint-gilles, Liege, Belgium, Europe",207912,EUR,225184,2016-01-29,Seed,,,,Yes,"Yoga Studio in Saint-Gilles, Belgium","Fitness, Lifestyle, Wellness",,http://www.yoga-room.be/,Less than $1M,207912,EUR,225184,Seed,1,,"Financiere H2O, Spreds",2,,"540,340"
Seed Round - Psylaris,https://www.crunchbase.com/funding_round/psylaris-seed--5277710e,Psylaris,https://www.crunchbase.com/organization/psylaris,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2018-03-21,Seed,,,,Yes,Psylaris offers Innovative VR solutions to boost mental well-being.,"Information Technology, Software, Virtual Reality",,https://www.psylaris.com/,,,,,Seed,1,Y Combinator,Y Combinator,1,,"545,616"
Grant - VicThorious,https://www.crunchbase.com/funding_round/victhorious-grant--d4741df4,VicThorious,https://www.crunchbase.com/organization/victhorious,Grant,"Hasselt, Limburg, Belgium, Europe",129000,EUR,140071,2016-01-01,,,,,No,VicThorious is an intelligent multi-cloud platform for enterprise applications.,"Analytics, E-Commerce, Information Technology, Infrastructure, Internet, Language Learning, SaaS, Software",,http://www.victhorious.com,Less than $1M,944000,EUR,1029283,Seed,5,,,,,"555,847"
Non Equity Assistance - Desolenator,https://www.crunchbase.com/funding_round/desolenator-non-equity-assistance--f6993021,Desolenator,https://www.crunchbase.com/organization/desolenator,Non-equity Assistance,"Maastricht, Limburg, The Netherlands, Europe",,,,2020-06-01,,,,,No,"An evolution in water purification, powered by the photons of the sun.","CleanTech, Renewable Energy, Water, Water Purification",,https://www.desolenator.com/,$1B to $10B,,,,,6,,AcceliCITY powered by Leading Cities,1,,"559,598"
Seed Round - BioMosae,https://www.crunchbase.com/funding_round/biomosae-seed--2c81abf4,BioMosae,https://www.crunchbase.com/organization/biomosae,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,2022-12-30,Seed,,,,Yes,BioMosae is a biological production platform.,"AgTech, Biotechnology, Environmental Consulting, Product Research",,https://www.biomosae.com,Less than $1M,75000,EUR,79885,Seed,2,,,,,"561,044"
